name,popularity,total_rating,esrb
Mega Man X4,,55.80008563,3
Family Trainer: Treasure Adventure,,71.8172764,
Grid 2,,69,3
Power Pro Success Legends,,55,
Sudoku Fever,,NaN,
Grand Ages: Medieval,,NaN,
Putter Golf,,55,
Monster High: New Ghoul in School,,NaN,3
The PowerPuff Girls: Relish Rampage,,NaN,3
Super Real Mahjong,,NaN,
Alan Wake,,61.14285714,5
Ninja Warriors,,90,
Army Men: RTS,,70,5
Zettai Zetsumei Toshi,,69,5
Basketball Hall-of-Fame: Ultimate Hoops Challenge,,NaN,
Dragoneer's Aria,,61.14285714,
Tigershark,,75,
Lost Heroes,,50,
Norse by Norse West: The Return of the Lost Vikings,,81.20838384,
Just Dance: Disney Party 2,,NaN,3
D.N.A.: Dark Native Apostle,,75.03822799,
Sega Soccer Slam,,88.94606386,3
ObsCure,,60,6
Katekyoo Hitman Reborn! DS Fate of Heat II - Unmei no Futari,,NaN,
Shin Lucky Star Moe Drill: Tabidachi,,76.625,
Mario Tennis,,85,3
Cartoon Network: Punch Time Explosion XL,,45,
Defcon 5,,NaN,
Lost in Blue 2,,75,
Build-A-Bear Workshop: Friendship Valley,,83.00452695,
Secret Service,,NaN,
Alex Rider: Stormbreaker,,NaN,
Deep Labyrinth,,NaN,4
Tropix 2: Quest for the Golden Banana,,NaN,
Hakunetsu Pro Yakyuu Ganba League '93,,NaN,
Resident Evil 6,,70,6
Hammerin' Hero,,80,
Yoostar on MTV,,75,5
Spawn: Armaggeddon,,63.65389068,6
God Hand,,56.66666667,6
Crayon Shin Chan,,NaN,
Challenge Me: Brain Puzzles,,NaN,3
The Tale of Despereaux,,39.5,3
Legends of Wrestling II,,71,5
Tony Hawk's Pro Skater 5,,68.23931879,5
Fatal Fury Battle Archives Volume 1,,57.5,
Jurassic Park: Operation Genesis,,82.27637503,5
Transformers: Rise of the Dark Spark,,77.63425956,
Freddi Fish: Kelp Seed Mystery,,NaN,
Fifth Element II Hikari to Yami no Ouji,,77,
FIFA Soccer,,NaN,
RedCard 20-03,,75.66311668,
James Bond 007: Blood Stone,,90.69815549,5
Imagine: Gymnast,,76.93972875,3
Kanji Sono Mama Rakubiki Jiten,,NaN,
Future Tactics: The Uprising,,65,5
Driver: Parallel Lines,,NaN,6
Cities XL 2012,,71.53931326,3
Pipe Mania,,90,
EverGirl,,83,3
Heroes Phantasia,,83,
Prince of Persia: The Fallen King,,48.94584559,3
Aura: Fate of the Ages,,72,
The Book of Unwritten Tales 2,,72.33333333,5
Batman: Rise of Sin Tzu,,NaN,5
Chuugaku Hisshuu Ei Bunpou: Chuugaku 2 Nensei You,,40,
Ranma ½: Bakuretsu Rantohen,,NaN,
World Racing,,65,
Major League Baseball 2K10,,10,3
Penguins of Madagascar,,40,3
Disney's Party,,60,3
Rapala Pro Bass Fishing,,77.58440093,3
X-Men: The Official Game,,75,5
Dreamer Series: Pop Star,,48.33333333,3
Card Games,,NaN,
My Amusement Park,,68.41520181,3
Mega Man Battle Network,,NaN,3
Winning Post 7 2012,,45,
R-Type Command,,27.33333333,4
Age of Empires III: The Asian Dynasties,,73.10627466,5
Destrega,,NaN,5
Dungeon Maker II: The Hidden War,,75.875,4
The Final Round,,77.59018868,
Nobunaga no Yabou: Tendou with Power-Up Kit,,30,
Transformers: Rise of the Dark Spark,,68.64391171,
Maplus: Portable Navi,,57.5,
Rayman Arena,,59.45812,3
Brain Quest Grades 3 & 4,,74.01768504,3
Petz: Hamsterz 2,,82.21807802,3
The King of Fighters 02/03,,NaN,
Kamen Rider: Dragon Knight,,76.40816517,5
Army Men: Green Rogue,,NaN,5
Centipede/Breakout/Warlords,,15.15829758,
Lucian Bee's: Resurrection Supernova,,40,
Sly 2: Band of Thieves,,60,3
Hyperdimension Neptunia Victory,,66.25,5
Armored Core: Nine Breaker,,47.5,
Eiga Doraemon: Nobita no Nankyoku Kachikochi Daibouken,,65,
SBK 2011 - FIM Superbike World Championship,,NaN,
Fairy Fencer F: Advent Dark Force,,NaN,
Cabela's Big Game Hunter 2005 Adventures,,NaN,5
Worms 3D,,20,
Fantasy Aquarium World,,63,3
Monster Tale,,53,3
Tokobot,,45.41064948,
Tron: Evolution,,NaN,5
Gambler Densetsu Tetsuya: Yomigaeru Densetsu,,NaN,
The Guided Fate Paradox,,20,
Bleach: Hanatareshi Yabou,,10,
Karaoke Revolution Party,,57.5,4
Cold Stone Creamery: Scoop It Up,,NaN,
Yoake Mae yori Ruri Iro na,,NaN,
Pandemonium 2,,78.02821328,3
MotorStorm: RC,,72.57142857,3
National Geographic Challenge!,,82.5,3
Fallout: Brotherhood of Steel,,NaN,6
Touch 'N' Go,,58.4375,
Mayhem 3D,,82,
One Piece: Unlimited World RED,,NaN,
Parlor! Mini 2,,NaN,
Gundam Try Age SP,,50,
Top Gun,,NaN,
Gunstar Super Heroes,,70,4
Insecticide,,45.41064948,3
C: The Contra Adventure,,65.3,5
Simple DS Series Vol. 34: The Haisha-San,,30,
Frogger Advance: The Great Quest,,76.05470517,3
Worms Forts: Under Siege,,67.60339267,5
Mahjong: Dream C Club,,50,
Pro Evolution Soccer 2015,,54.69835562,
Disney Infinity,,71.86490343,4
Pocky & Rocky with Becky,,76.98573104,3
Full Spectrum Warrior: Ten Hammers,,NaN,6
Streets of Rage 3,,58.92042184,
Chocolatier,,13,
Cosmos,,68.56142958,
LEGO Star Wars: The Force Awakens,,NaN,4
12-Sai Honto no Kimochi,,NaN,
"Warhammer 40,000: Squad Command",,50.62448857,5
Family Game Night Fun Pack,,NaN,
Port Royale 3,,NaN,
Pro Yakyuu Spirits 4,,NaN,
Speed Racer,,56.66666667,3
NHL Hitz Pro,,52.5,3
Walt Disney Pictures Presents Enchanted,,NaN,
Cardfight!! Vanguard: Lock on Victory!!,,75,
Jewel Quest 4 Heritage,,72.23792584,
Atelier Meruru: The Alchemist of Arland DX,,NaN,
Hot Wheels: Burnin' Rubber,,NaN,
A-Train Express,,NaN,
Jewel Link Chronicles: Mountains of Madness,,68.46600417,4
Chrysler Classic Racing,,83.71030097,
Wings of War,,NaN,5
Jam Sessions 2,,NaN,4
Orcs Must Die! 2 - Fire and Water Booster Pack,,66.125,
187 Ride or Die,,67.4,6
RPG Maker 3,,NaN,3
Zatch Bell! Mamodo Battles,,80.125,5
Motion Explosion,,76.5,3
Genkai Tokki: Seven Pirates,,61,
Desert Strike Advance,,85,
Kabuki Warriors,,86.68988986,6
Gradius Collection,,NaN,3
Disney's Chicken Little: Ace in Action,,68.08297655,
IL-2 Sturmovik: Birds of Prey,,NaN,
Discworld,,57.5,5
The Lego Movie Videogame,,68.33333333,
Escape from Bug Island,,89.97531718,6
World Poker Tour,,NaN,
Pirates: The Legend of Black Kat,,86.94967553,5
Elite Forces: Unit 77,,61.66666667,5
July,,NaN,
ESPN Winter X-Games Snowboarding 2002,,45,
Bleach: Versus Crusade,,61.04753885,
Kanon,,83,
Nanobreaker,,65,
Bionicle: Tales of the Tohunga,,62.5,3
My Pet Shop,,82.21807802,3
GuitarFreaks 3rdMIX,,88.40052947,
Miami Vice: The Game,,83.73635199,6
Santa Claus is Comin' to Town,,77.96162608,
BMX XXX,,60,6
Broken Sword 5: The Serpent's Curse,,NaN,5
Disney's Magical Quest 3 Starring Mickey & Donald,,NaN,3
Aggressive Inline,,NaN,5
Western Riding Academy,,81.8700909,3
My Pet Hotel,,52.5,
Frogger: Helmet Chaos,,NaN,3
Ikki Tousen: Xross Impact,,NaN,
Bullet Girls,,60,
Paws & Claws Pampered Pets Resort 3D,,NaN,
Super Mahjong 2: Honkaku 4Jin Uchi,,45.5,
XGRA: Extreme G Racing Association,,68,3
Cabela's Trophy Bucks,,60,5
Keroro Gunsou: Taiketsu! Gekisou Keronprix Daisakusen de arimasu!,,NaN,
Pop'n Music Portable 2,,73.75,
Fist of the North Star: Ken's Rage 2,,82.07624491,6
Smart Boy's Gameroom,,64.13291925,3
Ys vs. Sora no Kiseki: Alternative Saga,,NaN,
Naruto: Ultimate Ninja Heroes,,47.5,5
Max's Big Bust - A Captain Nekorai Tale,,NaN,
Legend of the Dragon,,58,3
Akagawa Jirou: Yasoukyoku,,67,
Ray Tracers,,68.33333333,
Monster Madness: Grave Danger,,76.625,5
Sprung! The Dating Game,,32.5,
Hisshou Pachinko * Pachi-Slot Kouryaku Series Vol. 14: CR Shinseiki Evangelion: Saigo no Mono,,NaN,
Jewel Pet: Mahou de Oshare ni Dance * Deco!,,72.42918193,
Rugby 15,,50,
Kururin Paradise,,66.33333333,
Kiniro no Corda 2,,NaN,
Fast Food Panic,,60,3
Samurai Warriors Chronicles 3,,75,
Dynasty Warriors Vs,,NaN,
Another Code: R – A Journey into Lost Memories,,76.875,
Gallop Racer 2004,,75.66666667,
Rayman 3: Hoodlum Havoc,,64.59461817,3
Sunrise,,NaN,
Mobile Suit Gundam Seed Never Ending Tomorrow,,72.46270615,
The Book of Unwritten Tales: The Critter Chronicles,,42,5
Octomania,,65.75,3
F1 2001,,77.48599012,
Fishing Master,,NaN,
Zill O'll Infinite Plus,,65.24914404,
Pawly Pets: My Vet Practice,,70,
Tonka: Rescue Patrol,,80.88547981,3
GunGriffon Allied Strike,,50,5
Crimson Gem Saga,,80.7820193,5
Legend Of Kay,,50.758459,3
From TV Animation: Slam Dunk SD Heat Up!!,,66.93292275,
Steambot Chronicles: Battle Tournament,,56,
Bomberman Land,,80.48517989,
"Spy Fox in ""Dry Cereal""",,NaN,3
Cel Damage,,58.75,5
LEGO Batman 3: Beyond Gotham,,75.47688909,4
Killer Instinct,,NaN,5
Balloon Fight,,50,3
Steins;Gate: Linear Bounded Phenogram,,67.5,
Seaman 2,,NaN,
Chou Gekijoban Keroro Gunsou: Gekishin Dragon Warriors de Arimasu!,,66,
Bionicle Heroes,,67.5,3
Ratchet & Clank Future: Quest for Booty,,NaN,4
The Pinball of the Dead,,81.11432357,5
Growlanser IV: Overreloaded,,NaN,
Arc the Lad: End of Darkness,,82.3068408,
Tom Clancy's Splinter Cell: Pandora Tomorrow,,NaN,5
The King of Route 66,,62.36446114,5
Sherlock Holmes: Crimes & Punishments,,55,6
Bubble Bobble also featuring Rainbow Islands,,60,
Intellivision Lives!,,NaN,3
Star Wars: Knights of the Old Republic II - The Sith Lords,,65.66009867,5
Panzer Tactics HD,,83.3050263,
Pro Yakyuu Spirits 2013,,85.66184389,
Robotica,,20,5
Deathrow,,NaN,6
Land of the Dead: Road to Fiddler's Green,,NaN,6
R-Types,,50,3
Star Fighter,,NaN,
Hirameki Card Battle Mekuruka,,89.11441101,
Osu! Tatakae! Ouendan,,88.93526305,
Dissidia Final Fantasy,,59.83333333,5
GameCenter CX: 3-Choume no Arino,,70,
Age of Empires Online,,77.5,5
Alien Syndrome,,NaN,5
Meitantei Conan: Aoki Hōseki no Rinbukyoku (Rondo),,85.32371293,
The Legend of Heroes: Trails in the Sky Second Chapter,,91.32849036,5
Challenge Me: Brain Puzzles,,80,3
Legend Of Kay,,NaN,3
Mystic Heroes,,NaN,
From the Abyss,,NaN,
The Amazing Spider-Man 2,,NaN,5
TRON 2.0: Killer App,,70,
Samurai Shodown Anthology,,60.31738949,
Mega Minis: Volume 3,,50.86138443,
Jurassic Park III: Park Builder,,67.328231,3
Mario Vs. Donkey Kong: Tipping Stars,,NaN,3
Unchained Blades,,NaN,5
Rurouni Kenshin: Meiji Kenkaku Romantan: Saisen,,75.96444756,
Di-Gata Defenders,,77.35,
Star Trek: Tactical Assault,,22,
Code Geass: Hangyaku no Lelouch,,50,
Warhammer: Battle for Atluma,,77.66031521,5
Sudoku Ball: Detective,,40,4
LEGO Bionicle: Tales of Tohunga,,87.31703794,3
Power Shovel,,NaN,3
Blur,,80.125,4
Generator Rex: Agent of Providence,,51.75,4
AIII S.V. A-Ressha de Ikou 3 Super Version,,57.91187739,
Spy Games: Elevator Mission,,60,5
Strike Force Bowling,,61.0468222,3
Song of the Deep,,59.0094054,3
Earth Defense Force 2017 Portable,,75,5
Atelier Iris 2: The Azoth of Destiny,,NaN,4
There,,54.9942282,
Atari Greatest Hits: Volume 2,,43.33333333,3
Chuck E. Cheese's Playhouse,,73,
Tokimeki no Houkago,,NaN,
Championship Surfer,,74,3
Unreal Tournament III,,76.17582696,6
Monster Garage,,90.37329487,5
Taiki no Tatsujin: Atsumete ☆ Tomodachi Dai Sakusen!,,85,
The Next Big Thing,,66.33333333,4
Tecmo Classic Arcade,,42.5,3
2 Games in 1: Sonic Pinball Party + Sonic Battle,,NaN,
Valentino Rossi: The Game,,50,3
Monkey Island Special Edition Collection,,53,
Mad Maestro!,,68.40558158,3
A-Train: City Simulator,,NaN,
Densha de Go! 3 Tsuukinhen,,80,
Biker Mice From Mars,,58.36734694,
Call of Duty 2,,67.11097237,1
Paws & Claws Pampered Pets Resort 3D,,84.33333333,
Daito Giken Koushiki Pachi-Slot Simulator: Yoshimune,,85,
SpongeBob SquarePants: Plankton's Robotic Revenge,,61.60699114,
Pro Evolution Soccer 2017,,83.90805896,3
Giants: Citizen Kabuto,,73.77279422,6
Steins;Gate,,73.07298634,6
A New Beginning,,45,
MotoGP 10/11,,NaN,
Alone in the Dark,,45,6
Guilty Gear XX Accent Core Plus,,NaN,6
Muppets Party Cruise,,75.01696456,3
Higurashi Daybreak Portable,,58.38215635,
Crayon Shin-chan: Arashi wo Yobu Kasukabe Eiga Stars!,,NaN,
duplicate Shonen Jump's One Piece,,76.59425655,
Barbie Horse Adventures: Wild Horse Rescue,,NaN,3
WinX Club: Quest for the Codex,,80,3
Blast Lacrosse,,76.11192374,3
Devil's Third,,83.93333802,
DreamWorks Super Star Kartz,,73.11325119,3
Arkanoid DS,,80.125,
Kikou Heidan J-Phoenix +,,74.97787086,
Backyard Football '10,,71.22336317,3
Barbie and Her Sisters: Puppy Rescue,,64.03707875,3
Zero Escape: Zero Time Dilemma,,NaN,6
"Shaman King: Legacy of the Spirits, Sprinting Wolf",,59,3
Bubble Bobble: Old & New,,70,
Puzzler Collection,,85.71778186,3
Naruto Shippūden: Gekitō Ninja Taisen! Special,,82.77777778,
Jissen Pachi-Slot Hisshouhou! Hokuto no Ken F - Seikimatsu Kyuuseishu Densetsu,,70.0962077,
Akai Katana Shin,,69,
Golden Marriage,,NaN,
Terraria,,NaN,5
Jewel Pet: Mahou de Oshare ni Dance * Deco!,,NaN,
KimiKiss,,40,
Cold Fear,,72.83298412,6
World Cup of Pool,,75.38528496,
Chevrolet Camaro: Wild Ride,,NaN,3
Imagine: Cheerleader,,80,3
Risen 3: Titan Lords,,55,6
Hisshou Pachinko Kouryoku Series Vol. 1: CR Shinseiki Evangelion,,74.23214766,
Busy Scissors,,85.49281142,
Zero Escape: Zero Time Dilemma,,54,6
Shining Force Feather,,NaN,
S.T.A.L.K.E.R.: Call of Pripyat,,80,6
Champion Jockey: G1 Jockey & Gallop Racer,,50,3
Kim Possible: Global Gemini,,85.33917835,3
Big Bang Mini,,NaN,3
Cocoto Kart Racer,,50,3
Mobile Suit Gundam 00: Gundam Meisters,,NaN,
Call of Cthulhu: Dark Corners of The Earth,,50,6
The Great Escape,,75,5
Coded Arms Contagion,,70,
X-Men: Destiny,,60.5,5
Metal Gear Solid: Social Ops,,72.42839431,
Nippon Futsal League Kounin: Minna no DS Futsal,,74.876216,
Kurupoto Cool Cool Stars,,50,3
The Witcher,,83.21504392,6
PenPen TriIcelon,,65,
Kirarin Revolution: Minna de Odorou Furi Furi Debut!,,NaN,
Grey's Anatomy: The Video Game,,68.08297655,5
Salt Lake 2002,,77.5,3
Dreamer: Zoo Keeper,,83.5,
Warriors Of The Lost Empire,,70,
Vexx,,73.33333333,5
Crazy Chicken Tales,,80,4
Super Robot Taisen OG Saga: Masou Kishin F: Coffin of the End,,65,
Hagane no Renkinjutsushi: Meisou no Rinbukyoku,,76.39690802,
Batman: Rise of Sin Tzu,,40,5
Sacred 2: Fallen Angel,,30,6
Winter Sports 2: The Next Challenge,,NaN,3
Dead Rising 2: Off the Record,,40,6
World Series of Poker 2008: Battle for the Bracelets,,70,5
Playmobil Knights,,80,3
Disney Sports Skateboarding,,60,3
DropCast,,70,3
Susano O Densetsu,,81.21558555,
Inversion,,87.5,
Summon Night 2,,NaN,
Chou Soujuu Mecha MG,,40,
Odin Sphere: Leifthrasir,,,
Pro Evolution Soccer 2012,,,
Terminator 3: The Redemption,,,5
Alvin and the Chipmunks,,,3
EverQuest II: Destiny of Velious,,,5
Rurouni Kenshin: Meiji Kenkaku Romantan: Kansen,,,
Neon Genesis Evangelion,,,
Serious Sam II,,,6
Remember Me,,,6
Ico,,,3
Flipnic: Ultimate Pinball,,,3
Mini Moni Eigo de Asobu n da pyon!,,,
NBA Hangtime,,,3
Cabela's Big Game Hunter III,,,
My Fitness Coach Club,,,
D.C. Da Capo,,,
Top Gear Hyper-Bike,,,3
Brunswick Circuit Pro Bowling,,,3
Olympic Hockey 98,,,
Cyber Tiger,,,3
Penny Racers,,,3
S.C.A.R.S.,,,3
Virtual Chess 64,,,3
Marvel Super Heroes,,,5
Mike Piazza's Strike Zone,,,3
Bust-a-Move '99,,,3
Star Soldier: Vanishing Earth,,,3
Polaris SnoCross,,,3
Worms Blast,,,3
Prinny: Can I Really Be the Hero?,,,
The Legend of Heroes: Trails of Cold Steel,,,5
BlazBlue: Chrono Phantasma Extend,,,5
Smile PreCure! Let's Go! Marchen World,,,
IHRA Professional Drag Racing 2005,,,3
Tokyo Xtreme Racer Advance,,,3
Destiny: The Collection,,,5
GUN Showdown,,,6
Showtime Championship Boxing,,,
Syndicate,,,5
Digimon All-Star Rumble,,,4
Foster's Home for Imaginary Friends: Imagination Invaders,,,3
I Love Beauty: Hollywood Makeover,,,3
Power Pro Success Legends,,,
Combat Elite: WWII Paratroopers,,,5
Rock Blast,,,
Pheasants Forever: Wingshooter,,,
Ivy the Kiwi?,,,
Killer Loop,,,
Cabela's Dangerous Hunts: Ultimate Challenge,,,5
Xiaolin Showdown,,,4
Worldwide Soccer 2,,,
Toriko: Gourmet ga Battle,,,
Need for Speed: Shift,,,3
Zoo Tycoon Complete Collection,,,
Little League World Series Baseball 2008,,,3
Commandos: Strike Force,,,5
Mobile Suit Gundam: Gundam vs. Zeta Gundam,,,5
Darksiders II,,,6
Rapala Pro Fishing,,,
Create,,,3
Guilty Gear X: Advance Edition,,,
Impossible Mission,,,
Zoo Tycoon 2,,,3
Fate/tiger colosseum Upper,,,
Koueki Zaidan Houjin Nippon Kanji Nouryoku Kentei Kyoukai Kanken Training 2,,,
Rooms: The Main Building,,,3
Theresia: Dear Emile,,,6
Pop Cutie! Street Fashion Simulation,,,3
Top Gun: Hard Lock,,,
JoJo's Bizarre Adventure: All Star Battle,,,5
Carol Vorderman's Sudoku,,,3
Ford Racing 3,,,3
Genkai Tokki Moero Crystal,,,
PachiPara 13: Super Umi to Pachipro Fūunroku,,,
Disney Planes: Fire & Rescue,,,
Attack on Titan 2,,,6
Satisfashion,,,3
World Soccer Winning Eleven 9,,,
Winning Post 4: Maximum,,,
Oddworld: Munch's Oddysee,,,3
Airport Madness 4,,,
Exhibition,,,
Record of Lodoss War,,,
DuckTales: Remastered,,,3
Lego Batman: The Video Game,,,4
Atelier Sophie: The Alchemist of the Mysterious Book,,,5
Athletics 2: Summer Sports,,,
Imagine: Resort Owner,,,3
Pro Yakyuu Star,,,
Klonoa Beach Volleyball,,,
Melty Blood: Actress Again,,,
TrackMania Turbo,,,
Izuna 2: The Unemployed Ninja Returns,,,
Teenage Mutant Ninja Turtles 3: Mutant Nightmare,,,5
Centipede: Infestation,,,4
Mercury Meltdown,,,3
SingStar Mallorca Party,,,
3D Lemmings,,,
Hi Hi Puffy AmiYumi: Kaznapped!,,,3
FIFA Soccer,,,
Resident Evil Code: Veronica X,,,
Broken Sword: The Shadow of the Templars,,,5
Back to the Future: The Game,,,5
Summon Night 6: Lost Borders,,,
Tenchi Muyou!,,,
Kelly Slater's Pro Surfer,,,3
Jacqueline Wilson's Tracy Beaker: The Game,,,
Sacred 3,,,6
I Am In The Movie,,,
Doraemon: Nobita no Uchuu Eiyuki,,,
Trapt,,,6
Jewel Legends: Tree of Life,,,
Splat Renegade Paintball,,,
Zendoku,,,
Metal Max 4: Moonlight Diva,,,
Jumper: Griffin's Story,,,5
Worms 3D,,,
Pro Evolution Soccer 2011,,,
Crazy Chicken: Pharaoh's Treasure,,,
Arcana Heart 3,,,
Magi,,,
PoPoLoCrois,,,3
Mahouka Koukou no Rettousei: Out of Order,,,
Dragon Rage,,,
Lord of Magna: Maiden Heaven,,,
Dig Dug: Digging Strike,,,3
Dance Sensation!,,,3
Brave: A Warrior's Tale,,,4
Ansatsu Kyoshitsu: Assassin Ikusei Keikaku!!,,,
Nancy Drew Dossier: Resorting to Danger!,,,
Archer MacLean's Pool,,,
Simple DS Series Vol. 34: The Haisha-San,,,
Winx Club: Mission Enchantix,,,3
Petz Bunnyz,,,
S.T.A.L.K.E.R.: Shadow of Chernobyl,,,6
Backyard Skateboarding 2006,,,
TRON 2.0: Killer App,,,
Steins;Gate Hiyoku Renri no Darling,,,
Captain America: Super Soldier,,,5
Gegege no Kitarou: Youkai Daigekisen,,,
Emblem of Gundam,,,
The Fast and The Furious,,,
Gem Smashers,,,
Super Robot Taisen OG: The Moon Dwellers,,,
G-Police: Weapons of Justice,,,5
Killing Zone,,,
All Kamen Rider: Rider Generation 2,,,
Policenauts,,,
Adventures of Lolo,,,3
Nat Geo Quiz! Wild Life,,,
Game of Thrones: A Telltale Games Series,,,6
Call of Duty Definitive Collection,,,
Warriors Orochi 2,,,5
The History Channel: Battle for the Pacific,,,5
Racing Gears Advance,,,3
Cradle of Persia,,,3
Setsunai,,,
Syphon Filter: Logan's Shadow,,,
Breeders' Cup World Thoroughbred Championships,,,3
Tiger Woods PGA Tour 08,,,3
Daito Giken Koushiki Pachi-Slot Simulator: Yoshimune,,,
Tanjou S: Debut,,,
Nendoroid Generation,,,
Brave: A Warrior's Tale,,,4
Pop'n Twinbee - Rainbow Bell Adventures,,,
Honeycomb Beat,,,
Broken Helix,,,6
The Saboteur,,,
Katekyoo Hitman Reborn! DS Fate of Heat II - Unmei no Futari,,,
Myst III: Exile,,,3
Warriors: Legends of Troy,,,6
Hajime no Ippo: The Fighting! Portable: Victorious Spirits,,,
Nanostray,,,
CMT Presents: Karaoke Revolution Country,,,
Katekyo Hitman Reborn! DS Flame Rumble: Mukuro Kyoshu,,,
Cid to Chocobo no Fushigi na Dungeon Toki Wasure no Meikyū DS+,,,
Vitamin X to Z: All Supplement Boys have become complete,,,
Fatal Frame,,,5
Flip's Twisted World,,,3
Tom Clancy's Ghost Recon Advanced Warfighter 2,,,5
Urban Chaos: Riot Response,,,6
Generation of Chaos,,,
Teenage Mutant Ninja Turtles II: Back From The Sewers,,,1
Gormiti: The Lords of Nature!,,,3
The Sims 2: University,,,5
Pucca Power Up,,,
Resident Evil 2,,,6
MLB Power Pros 2008,,,3
Real Soccer 2009,,,3
World Championship Athletics,,,
The Amazing Spider-Man 2,,,5
Yomawari: Night Alone Digital Pitch Dark Edition,,,
Real Bout Garou Densetsu Special: Dominated Mind,,,
Jumble Madness,,,
Vampire Rain: Altered Species,,,
Sumikko Gurashi Mura wo Tsukurun Desu,,,
Harry Potter and the Sorcerer's Stone,,,3
Minna no Conveni,,,
Scurge: Hive,,,4
Catwoman,,,5
Murdered: Soul Suspect,,,6
Romance of the Three Kingdoms 13,,,
Noddy in Toyland,,,
Aquarium by DS,,,
Seiki: Ryoujoku no Kamen,,,
Ride to Hell: Retribution,,,6
Burning Rangers,,,3
Mana Khemia: Alchemists of Al-Revis,,,4
Katekyo Hitman Reborn! DS Flame Rumble XX - Kessen! Real 6 Chouka,,,
Interplay Sports Baseball 2000,,,3
Zone of the Enders: The Fist of Mars,,,3
Animorphs: Shattered Reality,,,3
Teenage Mutant Ninja Turtles: Tournament Fighters,,,
Wizardry Gaiden IV: Taima no Kodou,,,
PopStar Guitar,,,5
Mirror's Edge,,,5
Blade Dancer: Lineage of Light,,,4
Terminator 3: Rise of the Machines,,,5
Jissen Pachi-Slot Hisshouhou! Hokuto no Ken Portable,,,
Mayhem 3D,,,
G1 Jockey 2,,,
Mobile Suit Gundam: The One Year War,,,
Constantine,,,6
Chaos Rings III,,,
Tom Clancy's Splinter Cell: Double Agent,,,6
Senritsu no Stratus,,,
Katekyo Hitman Reborn! DS Flame Rumble X - Mirai Chou-Bakuhatsu!!,,,
Rhapsody: A Musical Adventure,,,
Titan Quest,,,5
Space Channel 5,,,5
Evangelion: Jo,,,
Bleach: Blade Battlers 2nd,,,
Samurai Jack: The Shadow of Aku,,,5
Kamen Rider Kabuto,,,
Men in Black - The Series: Crashdown,,,
Zero Divide,,,
FIFA Street,,,3
Tsugunai: Atonement,,,5
Rugby World Cup 2015,,,
Lost Kingdoms II,,,5
Aggressive Inline,,,5
Nights of Azure,,,5
Dungeon Keeper 2,,,6
Viewtiful Joe: Red Hot Rumble,,,5
The Lord of the Rings: The Battle for Middle-earth II,,,5
Kaite Shabette Hajimeyou! Monster Farm DS,,,
Dungeon Explorer: Warriors of Ancient Arts,,,
Pro Yakyuu Spirits 2012,,,
Samurai Warriors 4: Empires,,,
Point Blank DS,,,3
FIFA Soccer,,,
SD Gundam G Generation Wars,,,
Broken Sword II: The Smoking Mirror,,,5
Pump It Up: Exceed,,,
Higurashi no Naku Koro ni Matsuri,,,
Wreckless: The Yakuza Missions,,,5
Doki-Doki Universe,,,
Hisshou Pachinko * Pachi-Slot Kouryaku Series Vol. 14: CR Shinseiki Evangelion: Saigo no Mono,,,
TOCA Race Driver 2,,,5
Girls' RPG: Cinderella Life,,,
Dr. Muto,,,5
Tom Clancy's Rainbow Six: Critical Hour,,,6
Gothic 3,,,5
Tokyo Twilight Ghost Hunters,,,
Scrabble Blast!,,,
101 DinoPets,,,3
Fate/stay night [Realta Nua] -Fate-,,,
Dr. Jekyll and Mr. Hyde,,,
Gintama no Sugoroku,,,
Kid Fit: Island Resort,,,
The Lord of the Rings: Aragorn's Quest,,,5
Roogoo Twisted Towers!,,,3
Doraemon 4: Nobita to Tsuki no Oukoku,,,
Myst,,,
F1 2010,,,3
Toaru Kagaku no Railgun,,,
Starwinder: The Ultimate Space Race,,,
Lost Chronicles of Zerzura,,,
Ski Region Simulator,,,
Angelique Trois,,,
Dreamer Series: Babysitter,,,
Diva Girls: Divas On Ice,,,
Dance Dance Revolution Mario Mix,,,3
A-Train 6,,,
Meitantei Conan: Nerawareta Tantei,,,
MotoGP,,,3
ESPN International WInter Sports 2002,,,
"Tennis no Ouji-sama: Doubles no Ouji-sama - Girls, be Gracious!",,,
KimiKiss,,,
Gold and Glory: The Road to El Dorado,,,
NBA Live 07,,,3
Choro Q Marine: Q-Boat,,,
Gunpey,,,4
BattleBots: Beyond the BattleBox,,,3
MX vs. ATV Supercross Encore,,,3
Yuugen Gaisha Brave Company,,,
Mighty Beanz Pocket Puzzles,,,3
Ken to Mahou to Gakuen Mono. 3,,,
History Great Empires: Rome,,,
The King of Fighters '96,,,4
Friends: The One With All The Trivia,,,5
KoGaMa,,,
Backyard Football '08,,,3
Coraline,,,4
Gunbird,,,
Imagine: Party Planner,,,3
Mahjong: Dream C Club,,,
Tom Clancy's Rainbow Six 3,,,6
Elemental Gearbolt,,,5
Space Chimps,,,4
Tony Hawk's Pro Skater 5,,,5
WWF WrestleMania: The Arcade Game,,,
Handball 16,,,
Cabela's Big Game Hunter 2005 Adventures,,,5
Grand Kingdom,,,5
Mega Man 8: Anniversary Collector's Edition,,,
V-Rally 3,,,3
Nobunaga no Yabou: Haouden,,,
Whiplash,,,5
Grid Seeker: Project Storm Hammer,,,
Pro Yakyuu Famista 2011,,,
Impact Racing,,,
My Horse,,,
