name,esrb,popularity,hypes,total_rating
Call of Duty: Black Ops II,"{'synopsis': ""This is a first-person shooter in which players control U.S. soldiers tasked with preventing an imminent terrorist attack. Players complete military mission objectives during the Cold War and in modern-day international locations (e.g., United States, Haiti, Afghanistan). Players use pistols, sniper rifles, machine guns, explosives, and melee attacks to kill enemy soldiers; the frenetic conflicts are highlighted by realistic gunfire, screams of pain, and large splashes of blood from injured characters. Blood stains are also depicted around corpses and in the surrounding environment. Some weapons result in decapitated bodies or dismembered limbs, and various attacks are accompanied by slow-motion effects. Other intense acts of violence include a soldier burned alive in a vehicle; a bound man shot in the kneecaps during an interrogation; a hostage's throat slit by a villain; an incapacitated soldier shot in the head at close range by the player. During the course of the game, players can navigate through a night club that depicts several silhouettes of female pole-dancers (e.g., the images gyrate provocatively in front of patrons). One mission depicts packages of cocaine in an underground drug factory; another brief sequence depicts cocaine use (e.g., white powder funneling into a rolled-up dollar bill). The words “f**k,”“sh*t,” and “a*shole” can be heard in the dialogue."", 'rating': 6}",6.666666666666667,NaN,86.45907977744406
Call of Duty: Black Ops II,"{'synopsis': ""This is a first-person shooter in which players control U.S. soldiers tasked with preventing an imminent terrorist attack. Players complete military mission objectives during the Cold War and in modern-day international locations (e.g., United States, Haiti, Afghanistan). Players use pistols, sniper rifles, machine guns, explosives, and melee attacks to kill enemy soldiers; the frenetic conflicts are highlighted by realistic gunfire, screams of pain, and large splashes of blood from injured characters. Blood stains are also depicted around corpses and in the surrounding environment. Some weapons result in decapitated bodies or dismembered limbs, and various attacks are accompanied by slow-motion effects. Other intense acts of violence include a soldier burned alive in a vehicle; a bound man shot in the kneecaps during an interrogation; a hostage's throat slit by a villain; an incapacitated soldier shot in the head at close range by the player. During the course of the game, players can navigate through a night club that depicts several silhouettes of female pole-dancers (e.g., the images gyrate provocatively in front of patrons). One mission depicts packages of cocaine in an underground drug factory; another brief sequence depicts cocaine use (e.g., white powder funneling into a rolled-up dollar bill). The words “f**k,”“sh*t,” and “a*shole” can be heard in the dialogue."", 'rating': 6}",14.0,NaN,80.5455207146473
Call of Duty: Modern Warfare 2,"{'synopsis': ""This is a first-person shooter in which players assume the roles of members of an elite squadron on the trail of a Russian ultranationalist. Players defend the U.S. from Russian armed forces, engage in skirmishes and combat missions, and track the ultranationalist in an attempt to discover his true motivations and co-conspirators. Players use machine guns, sniper rifles, grenades, and missiles to kill enemy soldiers throughout the battlefields. Realistic gunfire, explosions, and cries of pain are heard during the frequent and fast-paced combat. The most intense depiction of violence occurs during a 'No Russian' mission where players take on the role of an undercover Ranger: Several civilians are gunned down at an airport as players are given a choice to participate in the killings (e.g., players can shoot a wounded civilian that is crawling on the ground), or walk by and observe without opening fire. In either case, civilians scream and emit pools of blood as they are shot to death. Within the multiplayer portion of the game, players can unlock 'emblems' to be used on their player name cards. Some of these emblems contain images that reference drugs (e.g., a cannabis leaf; a name card with a depiction of a joint). Dialogue in the game contains profanity in both English (e.g., 'sh*t') and Russian (e.g., 'f**k' and 'motherf**ker')."", 'rating': 6}",2.333333333333333,NaN,75.74039120849525
Call of Duty: Modern Warfare 3,"{'synopsis': 'This is a first-person shooter in which players assume the role of military operatives tasked with thwarting the plans of a terrorist leader. Players complete mission objectives and engage in battles that take place in modern-day locations across the globe (e.g., United States, Great Britain, Germany). Players use pistols, rifles, machine guns, and explosives to injure/kill enemies; the frenetic conflicts are highlighted by realistic gunfire, screams of pain, and large splashes of blood from injured characters. Blood-splatter effects appear often in the surrounding environment, in addition to dead bodies lying in pools of blood. Some sequences depict more intense acts of violence, such as a defenseless prisoner getting lit on fire; a man losing his arm from a sniper shot (with blood spurting from the wound); and a family dying (off-screen) in an explosion. In some instances, scattered packages of drugs appear in the environment (e.g., packets of narcotics that explode in white puffs when shot); in multiplayer mode, players can also unlock an emblem that resembles a cannabis leaf. The words “f**k,” “sh*t,” and “a*shole” can be heard in the dialogue.', 'rating': 6}",6.333333333333333,NaN,82.64167829414325
Grand Theft Auto III,"{'synopsis': '', 'rating': 6}",7.0,NaN,92.91469643166266
Super Smash Bros. Brawl,"{'synopsis': '', 'rating': 5}",56.33333333333334,NaN,94.1006406072521
Call of Duty: Black Ops,"{'synopsis': 'This is a first-person shooter in which players control a U.S. soldier who works for the C.I.A. and participates in both well-known and secret events during the Cold War (e.g., skirmishes, stealth espionage, assassinations, and interrogations involving torture). Players use a wide variety of weapons such as pistols, rifles, machine guns, and explosives to injure/kill enemies. Combat can generate pools of blood and dismembered limbs. Players can use enemy bodies as human shields and execute them at close range. In one sequence, broken glass is placed into the mouth of a man while he is repeatedly punched, causing blood to spill from his mouth. Language such as ""f**k,""""b*tch,"" and ""sh*t"" can be heard in the dialogue.', 'rating': 6}",5.333333333333333,NaN,89.40718106002299
Animal Crossing: Wild World,"{'synopsis': '', 'rating': 3}",22.0,NaN,89.55166404114046
Mario Kart 7,"{'synopsis': '', 'rating': 3}",1.666666666666667,NaN,85.83184306689469
Halo 3,{'rating': 6},10.33333333333333,NaN,93.30954590512115
Grand Theft Auto V,"{'synopsis': ""In this open-world action game, players assume the role of three criminals whose storylines intersect within the fictional city of Los Santos. Players can switch between each character to follow his storyline, completing missions which often include criminal activities (e.g., stealing cars, executing heists, assassinating targets). Players use pistols, machine guns, sniper rifles, and explosives to kill various enemies (e.g., rival gang members); players also have the ability to shoot non-adversary civilians, though this may negatively affect players' progress as a penalty system triggers a broad police search. Blood-splatter effects occur frequently, and the game contains rare depictions of dismemberment.  In one sequence, players are directed to use various instruments and means (e.g., pipe wrench, tooth removal, electrocution) to extract information from a character; the sequence is intense and prolonged, and it involves some player interaction (i.e., responding to on-screen prompts). The game includes depictions of sexual material/activity: implied fellatio and masturbation; various sex acts that the player's character procures from a prostitute—while no nudity is depicted in these sequences, various sexual moaning sounds can be heard. Nudity is present, however, primarily in two settings: a topless lap dance in a strip club and a location that includes male cult members with exposed genitalia in a non-sexual context. Within the game, TV programs and radio ads contain instances of mature humor: myriad sex jokes; depictions of raw sewage and feces on a worker's body; a brief instance of necrophilia (no nudity is depicted). Some sequences within the larger game allow players to use narcotics (e.g., smoking from a bong, lighting a marijuana joint); cocaine use is also depicted. Players' character can, at various times, consume alcohol and drive while under the influence. The words “f**k,”“c*nt,” and “n**ger” can be heard in the dialogue."", 'rating': 6}",4.0,NaN,82.711871685627
Pokémon SoulSilver,"{'synopsis': 'This is a role-playing game in which players pit their own collection of small creatures (known as  Pokémon ) in battle against other trainers to become a  Pokémon  master. During battle, players select attacks from a series of menus then watch as the attacks are performed on screen. Some of the projectile attacks/weapons include a ""cartoony"" flamethrower, poison sting dart, egg bomb, and ""zap cannon"" (mounted on a  Pokémon\'s  back). Damage is somewhat minimal: the majority of attacks involve smacking sounds, the depletion of health meters, and blinking effects; a handful of attacks result in small fiery explosions, light bursts, and screen-shaking effects. One storyline describes how rivals have stolen ""Slowpoke""  Pokémon  and cut off their tails to sell in the underground market; players sometimes encounter these tailless creatures in the town of Azalea.', 'rating': 3}",15.33333333333333,NaN,85.5248340198312
Super Mario 64,{'rating': 3},4.0,NaN,80.12514001309285
Gran Turismo 4,{'rating': 3},7.0,NaN,85.86487485345455
Super Mario Galaxy,"{'synopsis': '', 'rating': 3}",2.666666666666667,NaN,84.56750826295479
Pokémon Omega Ruby,"{'synopsis': 'This is a role-playing game in which players pit their collection of small creatures (known as Pokémon) against other trainers to become Pokémon League Champion. Players interact with characters from a fantasy land and engage in turn-based battles: selecting attack moves (e.g., Thunder Shock, Fusion Flare, Poison Jab) from menu screens. These encounters are accompanied by smacking/zapping sounds, colorful light bursts, and depletion of health meters. The game includes instances of comical/bodily humor: a Pokémon with animated mucous dripping from its nose (“It sniffs the snot back up. . .” ); a ""Belch"" attack; dialogue stating “a novice like me, still so young I wet the bed.”', 'rating': 3}",16.66666666666666,NaN,87.03250699316024
Super Mario Land 2: 6 Golden Coins,NaN,15.33333333333333,NaN,85.5248340198312
Grand Theft Auto IV,"{'synopsis': 'Content Descriptors: Intense Violence, Blood, Strong Language, Strong Sexual Content, Partial Nudity, Use of Drugs and Alcohol  Other: Includes online features that may expose players to unrated user-generated content (Windows PC, Xbox 360, PlayStation 3)', 'rating': 6}",3.0,NaN,77.5449247278319
Gran Turismo,{'rating': 3},22.0,NaN,89.55166404114046
Super Mario 3D Land,"{'synopsis': 'This is a platformer game in which players assume the role of Mario on a quest to rescue Princess Peach. As players run and jump through levels, they use an assortment of moves and power-ups (e.g., jumps, spin attacks, fireballs, turtle shells) to defeat roaming creatures that inhabit the themed 3D environments. Some enemies crumble into pieces when jumped on, get momentarily stunned, or disappear amid puffs of smoke and scattered coins.', 'rating': 3}",3.666666666666667,NaN,70.11512040500865
Gran Turismo 5,"{'synopsis': ""This is a driving simulation game in which players can select from hundreds of cars from real-world manufacturers and drive them through tracks modeled after competitive racing circuits. Players are encouraged to use proper driving techniques as they compete through time trials and international racing events. Some song lyrics contain allusions to suggestive content (e.g., 'Got me caught without my pants . . . She do kill it'), while the title of one song contains the word 'scumbag.'"", 'rating': 3}",13.33333333333333,NaN,71.09451891265755
Call of Duty: Modern Warfare 2,"{'synopsis': ""This is a first-person shooter in which players assume the roles of members of an elite squadron on the trail of a Russian ultranationalist. Players defend the U.S. from Russian armed forces, engage in skirmishes and combat missions, and track the ultranationalist in an attempt to discover his true motivations and co-conspirators. Players use machine guns, sniper rifles, grenades, and missiles to kill enemy soldiers throughout the battlefields. Realistic gunfire, explosions, and cries of pain are heard during the frequent and fast-paced combat. The most intense depiction of violence occurs during a 'No Russian' mission where players take on the role of an undercover Ranger: Several civilians are gunned down at an airport as players are given a choice to participate in the killings (e.g., players can shoot a wounded civilian that is crawling on the ground), or walk by and observe without opening fire. In either case, civilians scream and emit pools of blood as they are shot to death. Within the multiplayer portion of the game, players can unlock 'emblems' to be used on their player name cards. Some of these emblems contain images that reference drugs (e.g., a cannabis leaf; a name card with a depiction of a joint). Dialogue in the game contains profanity in both English (e.g., 'sh*t') and Russian (e.g., 'f**k' and 'motherf**ker')."", 'rating': 6}",9.666666666666666,NaN,88.5430928163347
Grand Theft Auto IV,"{'synopsis': 'Content Descriptors: Intense Violence, Blood, Strong Language, Strong Sexual Content, Partial Nudity, Use of Drugs and Alcohol  Other: Includes online features that may expose players to unrated user-generated content (Windows PC, Xbox 360, PlayStation 3)', 'rating': 6}",5.333333333333333,NaN,81.40862868428115
Super Mario All-Stars,NaN,1.0,NaN,75.18827317988854
Pokémon LeafGreen,{'rating': 3},9.0,NaN,85.49007766433
Super Mario 64,{'rating': 3},16.33333333333334,NaN,87.66441976114325
Just Dance 3,"{'synopsis': ""This is a rhythm-and-dance simulation game in which players perform dance steps by following the movements of on-screen characters. Players score points by accurately moving their bodies in time with the music and scrolling indicators. Some song lyrics contain the words “damn” and “hell,” while other songs reference suggestive material (e.g., “Promiscuous girl, you're teasing me,” “I want you to love me like I'm a hot ride,” and “Show me a sexy dance” )."", 'rating': 4}",13.33333333333333,NaN,71.09451891265755
Call of Duty: Ghosts,"{'synopsis': 'This is a first-person shooter in which players assume the role of an elite military unit tasked with protecting America from an enemy threat. Players complete mission objectives and engage in battles across a variety of international locations (e.g., United States, South America, Antarctica). Players use pistols, machine guns, rocket launchers, and explosives to kill enemy soldiers in frenetic combat. Battles are accompanied by realistic gunfire, screams of pain, and frequent explosions. Players can also perform close-up attacks (e.g., neck stabbings, headshots) to eliminate enemies. Large blood-splatter effects are frequently depicted; bloodstains appear on the ground. Cutscenes also depict intense acts of violence: a bound soldier shot in the chest; characters executed at close range; civilians gunned down in a space station. During the course of the game, players can select emblems from a menu screen for character customization; a few emblems are suggestive of marijuana. The words “f**k,” “sh*t,” and “a*shole” can be heard in the dialogue.', 'rating': 6}",1.333333333333333,NaN,69.35115076492279
Halo: Reach,{'rating': 6},4.0,NaN,83.5292692322499
Mario Kart 64,"{'synopsis': '', 'rating': 3}",17.66666666666667,NaN,86.09390666868585
New Super Mario Bros. 2,"{'synopsis': ""This is an action platformer in which players must rescue Princess Peach from Bowser and his minions. As players navigate Mario and Luigi through colorful levels, they can hop on enemies' heads or use various power-ups (e.g., growth mushrooms, fire flowers, invincibility stars) to defeat them. Most characters react to damage with blinking effects and comical yelps; when players' power-ups run out, Mario/Luigi falls off screen."", 'rating': 3}",8.666666666666668,NaN,82.7889505372805
Halo 4,"{'synopsis': 'This is a first-person shooter in which players control futuristic super-soldiers who engage in military campaigns against alien forces. Players use pistols, scoped rifles, machine guns, grenade launchers, and futuristic weaponry to kill enemies in ranged combat; battles are highlighted by cries of pain, realistic gunfire, and large explosions. Stealth moves (i.e., “assassinations”) can also be used to attack enemies from behind (e.g., snapping their necks or stabbing/impaling them with bladed weapons). During one cutscene, a human character cries out as her body disintegrates, exposing layers of muscle tissue. Large blood-splatter effects occur when humans are shot; some sequences depict bloodstained environments.', 'rating': 6}",28.0,NaN,82.65101932520349
Final Fantasy VII,"{'synopsis': ""This is a role-playing game in which players embark on a quest to prevent an evil corporation from destroying the world. As players explore this fantasy realm, they can use melee weapons and magical attacks to engage in turn-based combat with various enemies (e.g., human-like characters, giant insects, snake monsters, biomechanical creatures); damage is indicated by a loss of hit points. Cutscenes include additional instances of violence: soldiers shooting at unarmed men; characters getting slashed/impaled with a sword in slow motion. A handful of environments also depict bloodstained floors and walls. The game contains suggestive innuendo in the dialogue during a bathtub sequence (e.g., “Bubby! So you're the intimate type, eh?” and “Why don't you stick around and play a bit? Daddy's so lonely . . .”). During the course of the game, a goddess-like character is dressed in a low-cut top that displays moderate amounts of cleavage. The words “jacka*s,”“goddamn,” and “sh*t” appear in dialogue."", 'rating': 5}",12.66666666666667,NaN,88.64229841116509
Call of Duty: Ghosts,"{'synopsis': 'This is a first-person shooter in which players assume the role of an elite military unit tasked with protecting America from an enemy threat. Players complete mission objectives and engage in battles across a variety of international locations (e.g., United States, South America, Antarctica). Players use pistols, machine guns, rocket launchers, and explosives to kill enemy soldiers in frenetic combat. Battles are accompanied by realistic gunfire, screams of pain, and frequent explosions. Players can also perform close-up attacks (e.g., neck stabbings, headshots) to eliminate enemies. Large blood-splatter effects are frequently depicted; bloodstains appear on the ground. Cutscenes also depict intense acts of violence: a bound soldier shot in the chest; characters executed at close range; civilians gunned down in a space station. During the course of the game, players can select emblems from a menu screen for character customization; a few emblems are suggestive of marijuana. The words “f**k,” “sh*t,” and “a*shole” can be heard in the dialogue.', 'rating': 6}",31.0,NaN,92.43058568770664
Just Dance 2,"{'synopsis': 'This is a dancing simulation game in which players perform and learn dance steps by following the movements of on-screen characters—dancers resemble silkscreen-negative silhouettes. Some of the dance moves are somewhat suggestive: touching oneself/rubbing hands on body; shaking buttocks, etc. Song lyrics include phrases such as ""touch my body with the proper care,"" ""drinkin\' and lusting,"" and ""sleep around, if we like."" The word ""hell"" also appears in some lyrics.', 'rating': 4}",4.666666666666666,NaN,85.66594245466604
Gran Turismo 2,{'rating': 3},1.333333333333333,NaN,68.4220635996115
Call of Duty 4: Modern Warfare,"{'synopsis': 'Includes online features that may expose players to unrated user-generated content (Windows PC, Xbox 360, PlayStation 3)', 'rating': 6}",9.0,NaN,82.5458715138706
Donkey Kong Country,{'rating': 3},2.333333333333333,NaN,68.6675835954568
Minecraft,{'rating': 4},8.333333333333332,NaN,81.92206293738306
Animal Crossing: New Leaf,"{'synopsis': 'This is a “sandbox” simulation game in which players start a new life as the mayor of a town. Players engage in activities such as fishing, bug-catching, and interacting with neighbors. Players have the ability to bonk other characters on the head in a comical manner with toy mallets or butterfly nets. In a handful of scenes, characters can be heard emitting flatulence sounds.', 'rating': 3}",6.666666666666667,NaN,NaN
Mario Party DS,NaN,8.333333333333332,NaN,90.63174135704624
The Elder Scrolls V: Skyrim,"{'synopsis': 'This is a fantasy role-playing game in which players assume the role of Dovakin, a prophesied figure with the power to combat dragons in the fictional world of Skyrim. As players traverse through mountainous ""open-world"" environments, they complete missions and quests that impact the eventual fate of their character. Players use swords, bows and arrows, axes, and magic attacks (e.g., fireballs, ice shards) to kill various enemies (e.g., wolves, dragons, human bandits and soldiers). As players engage in melee-style combat, some sequences are highlighted by slow-motion effects, particularly for decapitations. Large blood-splatter effects also occur during combat, and some environments are stained with blood or body parts (e.g., heads impaled on spikes). Some sequences allow players to injure/kill nonadversary characters, including prisoners chained to a wall; they scream in pain amid splashes of blood or fire. As the game progresses, the dialogue and on-screen text contains references to sexual material (e.g., “. . . all the whores your heart, or any other organ, desires,”“She . . . raped the men as cruelly as Bal had ravished her,” and “Remember when you thought [he] was . . . intent on making you . . . into his personal sex slave?”). Alcohol such as wine, mead, and ale can be purchased and consumed by players\' character throughout the game; in one sequence, players can engage in a drinking contest with another character, which eventually results in slurred speech (e.g., “One more. No problemsh . . . Thash grape!”).', 'rating': 6}",3.666666666666667,NaN,86.20648407816076
Super Mario Kart,"{'synopsis': '', 'rating': 3}",4.666666666666666,NaN,77.885726409258
FIFA 16,NaN,3.666666666666667,NaN,80.9526602153235
Wii Party,"{'synopsis': '', 'rating': 3}",9.333333333333334,NaN,78.74310993325635
Halo 2,"{'synopsis': '', 'rating': 6}",16.33333333333334,NaN,93.3076509502772
Mario Party 8,"{'synopsis': '', 'rating': 3}",15.66666666666667,NaN,72.85443349734456
Xenus 2: White gold,NaN,30.66666666666667,NaN,76.54274920556426
FIFA Soccer,NaN,4.333333333333334,NaN,93.1980463155192
The Sims 3,"{'synopsis': 'This is a ""sandbox"" simulation game in which players create, customize, and control a character called a ""Sim"" through its daily activities. Players are free to pursue a variety of goals as they observe and attempt to influence other Sims in town. Players can socially interact with Sims to build relationships, and are free to pursue more intimate encounters, such as the ability to kiss, ""make out,"" or engage in WooHoo (i.e., sex) with another Sim: this action depicts the Sims squirming, giggling, and moaning under the covers until hearts float around the bed. Sims maintain their health and hygiene through eating, exercising, bathing, and using the toilet. They sometimes vomit, expel flatulent sounds, or urinate on themselves if their hygiene is not properly managed. Some interactions lead to fighting, which is depicted by sounds of struggle and partially obscured ""fight-cloud"" effects; other animations include Sims getting electrocuted by household appliances or dying in fires.', 'rating': 5}",4.0,NaN,85.1138096232944
GoldenEye 007,NaN,8.666666666666668,NaN,77.8340406524038
Mario & Luigi: Bowser's Inside Story + Bowser Jr's Journey,{'rating': 3},11.33333333333333,NaN,89.7883634537269
Final Fantasy X,{'rating': 5},15.33333333333333,NaN,77.4145583683147
Final Fantasy VIII,{'rating': 5},8.666666666666668,NaN,83.341023099231
Pokémon White Version 2,"{'synopsis': 'This is a role-playing game in which players pit their collection of small creatures (known as Pokémon) against other trainers to become a Pokémon League Champion. As they interact with characters in the fantasy land of Unova, players can engage in turn-based battles: selecting attack moves (e.g., Tackle, Tail Whip, Slash) from a series of menus. These encounters are accompanied by smacking/zapping sounds, blinking effects, colorful light bursts, and the depletion of health meters. One Pokémon is depicted with animated mucous dripping from its nose (“Their snot is a barometer of health. When healthy, their snot is sticky . . .”).', 'rating': 3}",40.33333333333334,NaN,91.03100342902825
Pac-Man,"{'synopsis': '', 'rating': 3}",2.666666666666667,NaN,71.318534347575
Grand Theft Auto: Liberty City Stories,"{'synopsis': '', 'rating': 6}",15.33333333333333,NaN,49.4734289547795
